question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct
146804,77029,2024,,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,1704,a,a,Online,U.S. President,0,,10/19/21,10/21/21,11/5/24,"",false,,,false,false,10/25/21 15:40,"",https://docs.cdn.yougov.com/4i6a6olite/20211021_yahoo_vaccine_tabs.pdf,general,8914,Biden,19368,Joe Biden,DEM,43.0
146804,77029,2024,,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,1704,a,a,Online,U.S. President,0,,10/19/21,10/21/21,11/5/24,"",false,,,false,false,10/25/21 15:40,"",https://docs.cdn.yougov.com/4i6a6olite/20211021_yahoo_vaccine_tabs.pdf,general,8914,Trump Sr.,16651,Donald Trump,REP,40.0
146813,77034,2024,Iowa,1347,Cygnal,1733,Iowans for Tax Relief Foundation,Cygnal,67,Cygnal,B+,600,lv,lv,IVR/Online/Text,U.S. President,0,,10/18/21,10/19/21,11/5/24,"",false,REP,,false,false,10/25/21 15:58,"",https://itrfoundation.org/iowa-voters-sour-on-biden-like-reynolds-grassley-and-trump/,general,8788,Biden,19368,Joe Biden,DEM,40.5
146813,77034,2024,Iowa,1347,Cygnal,1733,Iowans for Tax Relief Foundation,Cygnal,67,Cygnal,B+,600,lv,lv,IVR/Online/Text,U.S. President,0,,10/18/21,10/19/21,11/5/24,"",false,REP,,false,false,10/25/21 15:58,"",https://itrfoundation.org/iowa-voters-sour-on-biden-like-reynolds-grassley-and-trump/,general,8788,Trump Sr.,16651,Donald Trump,REP,54.1
146618,76908,2024,,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,1098,rv,rv,Online,U.S. President,0,,10/15/21,10/19/21,11/5/24,"",false,,,false,false,10/20/21 17:06,"",https://echeloninsights.com/in-the-news/october-omnibus-political/,general,8914,Biden,19368,Joe Biden,DEM,48.0
146618,76908,2024,,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,1098,rv,rv,Online,U.S. President,0,,10/15/21,10/19/21,11/5/24,"",false,,,false,false,10/20/21 17:06,"",https://echeloninsights.com/in-the-news/october-omnibus-political/,general,8914,Trump Sr.,16651,Donald Trump,REP,42.0
146619,76908,2024,,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,1098,rv,rv,Online,U.S. President,0,,10/15/21,10/19/21,11/5/24,"",false,,,false,false,10/20/21 17:07,"",https://echeloninsights.com/in-the-news/october-omnibus-political/,general,8914,Biden,19368,Joe Biden,DEM,44.0
146619,76908,2024,,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,1098,rv,rv,Online,U.S. President,0,,10/15/21,10/19/21,11/5/24,"",false,,,false,false,10/20/21 17:07,"",https://echeloninsights.com/in-the-news/october-omnibus-political/,general,8914,Trump Sr.,16651,Donald Trump,REP,40.0
146619,76908,2024,,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,1098,rv,rv,Online,U.S. President,0,,10/15/21,10/19/21,11/5/24,"",false,,,false,false,10/20/21 17:07,"",https://echeloninsights.com/in-the-news/october-omnibus-political/,general,8914,Yang,28687,Andrew Yang,OTH,5.0
146596,76905,2024,,294,McLaughlin & Associates,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,1000,lv,lv,Online,U.S. President,0,,10/14/21,10/18/21,11/5/24,"",false,,,false,false,10/20/21 12:09,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/10/National-Monthly-October-Release.pdf,general,8914,Harris,16661,Kamala Harris,DEM,46.0
146596,76905,2024,,294,McLaughlin & Associates,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,1000,lv,lv,Online,U.S. President,0,,10/14/21,10/18/21,11/5/24,"",false,,,false,false,10/20/21 12:09,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/10/National-Monthly-October-Release.pdf,general,8914,Trump Sr.,16651,Donald Trump,REP,49.0
146668,76922,2024,,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,1500,rv,rv,Online,U.S. President,0,,10/17/21,10/17/21,11/5/24,"",false,,,false,false,10/21/21 12:16,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-17-october/,general,8914,Biden,19368,Joe Biden,DEM,36.0
146668,76922,2024,,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,1500,rv,rv,Online,U.S. President,0,,10/17/21,10/17/21,11/5/24,"",false,,,false,false,10/21/21 12:16,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-17-october/,general,8914,Trump Sr.,16651,Donald Trump,REP,35.0
146669,76922,2024,,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,1138,lv,lv,Online,U.S. President,0,,10/17/21,10/17/21,11/5/24,"",false,,,false,false,10/21/21 12:16,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-17-october/,general,8914,Biden,19368,Joe Biden,DEM,42.0
146669,76922,2024,,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,1138,lv,lv,Online,U.S. President,0,,10/17/21,10/17/21,11/5/24,"",false,,,false,false,10/21/21 12:16,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-17-october/,general,8914,Trump Sr.,16651,Donald Trump,REP,40.0
146561,76897,2024,,437,Selzer & Co.,991,Grinnell College,Selzer & Co.,304,Selzer & Co.,A+,735,lv,lv,Live Phone,U.S. President,0,,10/13/21,10/17/21,11/5/24,"",false,,,false,false,10/20/21 06:49,"",https://www.grinnell.edu/sites/default/files/docs/2021-10/GCNP%20Oct21%20Toplines%20Methodology%20Crosstabs%20v2.pdf,general,8914,Biden,19368,Joe Biden,DEM,40.0
146561,76897,2024,,437,Selzer & Co.,991,Grinnell College,Selzer & Co.,304,Selzer & Co.,A+,735,lv,lv,Live Phone,U.S. President,0,,10/13/21,10/17/21,11/5/24,"",false,,,false,false,10/20/21 06:49,"",https://www.grinnell.edu/sites/default/files/docs/2021-10/GCNP%20Oct21%20Toplines%20Methodology%20Crosstabs%20v2.pdf,general,8914,Trump Sr.,16651,Donald Trump,REP,40.0
146136,76629,2024,,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,1500,rv,rv,Online,U.S. President,0,,10/5/21,10/5/21,11/5/24,"",false,,,false,false,10/7/21 12:15,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-5-october/,general,8914,Biden,19368,Joe Biden,DEM,37.0
146136,76629,2024,,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,1500,rv,rv,Online,U.S. President,0,,10/5/21,10/5/21,11/5/24,"",false,,,false,false,10/7/21 12:15,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-5-october/,general,8914,Trump Sr.,16651,Donald Trump,REP,36.0
146137,76629,2024,,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,1150,lv,lv,Online,U.S. President,0,,10/5/21,10/5/21,11/5/24,"",false,,,false,false,10/7/21 12:15,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-5-october/,general,8914,Biden,19368,Joe Biden,DEM,43.0
146137,76629,2024,,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,1150,lv,lv,Online,U.S. President,0,,10/5/21,10/5/21,11/5/24,"",false,,,false,false,10/7/21 12:15,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-5-october/,general,8914,Trump Sr.,16651,Donald Trump,REP,41.0
145660,76464,2024,,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,1005,rv,rv,Online,U.S. President,0,,9/17/21,9/23/21,11/5/24,"",false,,,false,false,9/24/21 14:48,"",https://echeloninsights.com/in-the-news/september-omnibus-political/,general,8914,Biden,19368,Joe Biden,DEM,50.0
145660,76464,2024,,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,1005,rv,rv,Online,U.S. President,0,,9/17/21,9/23/21,11/5/24,"",false,,,false,false,9/24/21 14:48,"",https://echeloninsights.com/in-the-news/september-omnibus-political/,general,8914,Trump Sr.,16651,Donald Trump,REP,39.0
145616,76441,2024,,399,Rasmussen Reports/Pulse Opinion Research,"","",Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,1000,lv,lv,IVR/Online,U.S. President,0,,9/21/21,9/22/21,11/5/24,"",false,,,false,false,9/23/21 10:36,"",https://www.rasmussenreports.com/public_content/politics/general_politics/september_2021/trump_2024_would_beat_either_biden_or_harris,general,8914,Biden,19368,Joe Biden,DEM,41.0
145616,76441,2024,,399,Rasmussen Reports/Pulse Opinion Research,"","",Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,1000,lv,lv,IVR/Online,U.S. President,0,,9/21/21,9/22/21,11/5/24,"",false,,,false,false,9/23/21 10:36,"",https://www.rasmussenreports.com/public_content/politics/general_politics/september_2021/trump_2024_would_beat_either_biden_or_harris,general,8914,Trump Sr.,16651,Donald Trump,REP,51.0
145617,76441,2024,,399,Rasmussen Reports/Pulse Opinion Research,"","",Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,1000,lv,lv,IVR/Online,U.S. President,0,,9/21/21,9/22/21,11/5/24,"",false,,,false,false,9/23/21 10:36,"",https://www.rasmussenreports.com/public_content/politics/general_politics/september_2021/trump_2024_would_beat_either_biden_or_harris,general,8914,Harris,16661,Kamala Harris,DEM,39.0
145617,76441,2024,,399,Rasmussen Reports/Pulse Opinion Research,"","",Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,1000,lv,lv,IVR/Online,U.S. President,0,,9/21/21,9/22/21,11/5/24,"",false,,,false,false,9/23/21 10:36,"",https://www.rasmussenreports.com/public_content/politics/general_politics/september_2021/trump_2024_would_beat_either_biden_or_harris,general,8914,Trump Sr.,16651,Donald Trump,REP,52.0
145622,76445,2024,,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,1500,rv,rv,Online,U.S. President,0,,9/19/21,9/20/21,11/5/24,"",false,,,false,false,9/23/21 12:16,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-19-20-september/,general,8914,Biden,19368,Joe Biden,DEM,37.0
145622,76445,2024,,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,1500,rv,rv,Online,U.S. President,0,,9/19/21,9/20/21,11/5/24,"",false,,,false,false,9/23/21 12:16,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-19-20-september/,general,8914,Trump Sr.,16651,Donald Trump,REP,34.0
145623,76445,2024,,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,1137,lv,lv,Online,U.S. President,0,,9/19/21,9/20/21,11/5/24,"",false,,,false,false,9/23/21 12:16,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-19-20-september/,general,8914,Biden,19368,Joe Biden,DEM,42.0
145623,76445,2024,,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,1137,lv,lv,Online,U.S. President,0,,9/19/21,9/20/21,11/5/24,"",false,,,false,false,9/23/21 12:16,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-19-20-september/,general,8914,Trump Sr.,16651,Donald Trump,REP,40.0
145593,76426,2024,Missouri,1056,Remington Research Group,"","",Remington Research Group,279,Remington Research Group,B,1014,lv,lv,IVR,U.S. President,0,,9/18/21,9/20/21,11/5/24,"",false,,,false,false,9/23/21 09:29,"",https://static1.squarespace.com/static/59015f4b37c581b2ce01e5b3/t/614c67ae56da242e8c7ae696/1632397230468/MO+Statewide+Education+Survey+092221.pdf,general,8826,Biden,19368,Joe Biden,DEM,36.0
145593,76426,2024,Missouri,1056,Remington Research Group,"","",Remington Research Group,279,Remington Research Group,B,1014,lv,lv,IVR,U.S. President,0,,9/18/21,9/20/21,11/5/24,"",false,,,false,false,9/23/21 09:29,"",https://static1.squarespace.com/static/59015f4b37c581b2ce01e5b3/t/614c67ae56da242e8c7ae696/1632397230468/MO+Statewide+Education+Survey+092221.pdf,general,8826,Trump Sr.,16651,Donald Trump,REP,55.0
146300,76752,2024,Florida,1672,Victory Insights,"","",Victory Insights,673,Victory Insights,,450,lv,lv,IVR,U.S. President,0,,9/16/21,9/18/21,11/5/24,"",false,,,false,false,10/12/21 16:02,"",https://victory-insights.com/files/FLPresidentialPoll_Sep2021.pdf,general,8778,Biden,19368,Joe Biden,DEM,51.2
146300,76752,2024,Florida,1672,Victory Insights,"","",Victory Insights,673,Victory Insights,,450,lv,lv,IVR,U.S. President,0,,9/16/21,9/18/21,11/5/24,"",false,,,false,false,10/12/21 16:02,"",https://victory-insights.com/files/FLPresidentialPoll_Sep2021.pdf,general,8778,Trump Sr.,16651,Donald Trump,REP,48.8
146301,76752,2024,Florida,1672,Victory Insights,"","",Victory Insights,673,Victory Insights,,450,lv,lv,IVR,U.S. President,0,,9/16/21,9/18/21,11/5/24,"",false,,,false,false,10/12/21 16:02,"",https://victory-insights.com/files/FLPresidentialPoll_Sep2021.pdf,general,8778,Biden,19368,Joe Biden,DEM,51.0
146301,76752,2024,Florida,1672,Victory Insights,"","",Victory Insights,673,Victory Insights,,450,lv,lv,IVR,U.S. President,0,,9/16/21,9/18/21,11/5/24,"",false,,,false,false,10/12/21 16:02,"",https://victory-insights.com/files/FLPresidentialPoll_Sep2021.pdf,general,8778,DeSantis,16646,Ron DeSantis,REP,49.0
146302,76752,2024,Florida,1672,Victory Insights,"","",Victory Insights,673,Victory Insights,,450,lv,lv,IVR,U.S. President,0,,9/16/21,9/18/21,11/5/24,"",false,,,false,false,10/12/21 16:02,"",https://victory-insights.com/files/FLPresidentialPoll_Sep2021.pdf,general,8778,Harris,16661,Kamala Harris,DEM,50.7
146302,76752,2024,Florida,1672,Victory Insights,"","",Victory Insights,673,Victory Insights,,450,lv,lv,IVR,U.S. President,0,,9/16/21,9/18/21,11/5/24,"",false,,,false,false,10/12/21 16:02,"",https://victory-insights.com/files/FLPresidentialPoll_Sep2021.pdf,general,8778,Trump Sr.,16651,Donald Trump,REP,49.3
146303,76752,2024,Florida,1672,Victory Insights,"","",Victory Insights,673,Victory Insights,,450,lv,lv,IVR,U.S. President,0,,9/16/21,9/18/21,11/5/24,"",false,,,false,false,10/12/21 16:02,"",https://victory-insights.com/files/FLPresidentialPoll_Sep2021.pdf,general,8778,Harris,16661,Kamala Harris,DEM,49.4
146303,76752,2024,Florida,1672,Victory Insights,"","",Victory Insights,673,Victory Insights,,450,lv,lv,IVR,U.S. President,0,,9/16/21,9/18/21,11/5/24,"",false,,,false,false,10/12/21 16:02,"",https://victory-insights.com/files/FLPresidentialPoll_Sep2021.pdf,general,8778,DeSantis,16646,Ron DeSantis,REP,50.6
145354,76285,2024,,294,McLaughlin & Associates,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,1000,lv,lv,Online,U.S. President,0,,9/9/21,9/14/21,11/5/24,"",false,,,false,false,9/15/21 10:48,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/09/MA-National-Survey-Release-September-2021.pdf,general,8914,Harris,16661,Kamala Harris,DEM,47.0
145354,76285,2024,,294,McLaughlin & Associates,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,1000,lv,lv,Online,U.S. President,0,,9/9/21,9/14/21,11/5/24,"",false,,,false,false,9/15/21 10:48,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/09/MA-National-Survey-Release-September-2021.pdf,general,8914,Trump Sr.,16651,Donald Trump,REP,49.0
145355,76285,2024,,294,McLaughlin & Associates,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,1000,lv,lv,Online,U.S. President,0,,9/9/21,9/14/21,11/5/24,"",false,,,false,false,9/15/21 10:48,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/09/MA-National-Survey-Release-September-2021.pdf,general,8914,Biden,19368,Joe Biden,DEM,47.0
145355,76285,2024,,294,McLaughlin & Associates,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,1000,lv,lv,Online,U.S. President,0,,9/9/21,9/14/21,11/5/24,"",false,,,false,false,9/15/21 10:48,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/09/MA-National-Survey-Release-September-2021.pdf,general,8914,Trump Sr.,16651,Donald Trump,REP,50.0
145334,76282,2024,Florida,1677,The Political Matrix/The Listener Group,"","",The Political Matrix/The Listener Group,677,The Political Matrix/The Listener Group,,911,lv,lv,IVR,U.S. President,0,,9/11/21,9/12/21,11/5/24,"",false,,,false,false,9/15/21 08:00,"",http://thelistenergroup.com/biden-has-support-and-crist-is-still-leading-desantis-with-florida-likely-voters/,general,8778,Biden,19368,Joe Biden,DEM,55.2
145334,76282,2024,Florida,1677,The Political Matrix/The Listener Group,"","",The Political Matrix/The Listener Group,677,The Political Matrix/The Listener Group,,911,lv,lv,IVR,U.S. President,0,,9/11/21,9/12/21,11/5/24,"",false,,,false,false,9/15/21 08:00,"",http://thelistenergroup.com/biden-has-support-and-crist-is-still-leading-desantis-with-florida-likely-voters/,general,8778,DeSantis,16646,Ron DeSantis,REP,44.8
144847,75949,2024,,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,1500,rv,rv,Online,U.S. President,0,,9/4/21,9/5/21,11/5/24,"",false,,,false,false,9/9/21 12:09,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-4-5-september/,general,8914,Biden,19368,Joe Biden,DEM,39.0
144847,75949,2024,,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,1500,rv,rv,Online,U.S. President,0,,9/4/21,9/5/21,11/5/24,"",false,,,false,false,9/9/21 12:09,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-4-5-september/,general,8914,Trump Sr.,16651,Donald Trump,REP,36.0
144848,75949,2024,,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,1148,lv,lv,Online,U.S. President,0,,9/4/21,9/5/21,11/5/24,"",false,,,false,false,9/9/21 12:09,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-4-5-september/,general,8914,Biden,19368,Joe Biden,DEM,45.0
144848,75949,2024,,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,1148,lv,lv,Online,U.S. President,0,,9/4/21,9/5/21,11/5/24,"",false,,,false,false,9/9/21 12:09,"",https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-4-5-september/,general,8914,Trump Sr.,16651,Donald Trump,REP,42.0
144684,75857,2024,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1200,rv,rv,IVR/Online/Text,U.S. President,0,,8/30/21,9/1/21,11/5/24,"",false,,,false,false,9/2/21 20:04,"",https://emersonpolling.reportablenews.com/pr/september-national-poll-americans-say-us-lost-war-in-afghanistan-blame-bush,general,8914,Biden,19368,Joe Biden,DEM,45.6
144684,75857,2024,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1200,rv,rv,IVR/Online/Text,U.S. President,0,,8/30/21,9/1/21,11/5/24,"",false,,,false,false,9/2/21 20:04,"",https://emersonpolling.reportablenews.com/pr/september-national-poll-americans-say-us-lost-war-in-afghanistan-blame-bush,general,8914,Trump Sr.,16651,Donald Trump,REP,46.6
144685,75857,2024,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1200,rv,rv,IVR/Online/Text,U.S. President,0,,8/30/21,9/1/21,11/5/24,"",false,,,false,false,9/2/21 20:04,"",https://emersonpolling.reportablenews.com/pr/september-national-poll-americans-say-us-lost-war-in-afghanistan-blame-bush,general,8914,Biden,19368,Joe Biden,DEM,42.4
144685,75857,2024,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1200,rv,rv,IVR/Online/Text,U.S. President,0,,8/30/21,9/1/21,11/5/24,"",false,,,false,false,9/2/21 20:04,"",https://emersonpolling.reportablenews.com/pr/september-national-poll-americans-say-us-lost-war-in-afghanistan-blame-bush,general,8914,Romney,16642,Mitt Romney,REP,22.9
144686,75857,2024,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1200,rv,rv,IVR/Online/Text,U.S. President,0,,8/30/21,9/1/21,11/5/24,"",false,,,false,false,9/2/21 20:04,"",https://emersonpolling.reportablenews.com/pr/september-national-poll-americans-say-us-lost-war-in-afghanistan-blame-bush,general,8914,Biden,19368,Joe Biden,DEM,47.8
144686,75857,2024,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1200,rv,rv,IVR/Online/Text,U.S. President,0,,8/30/21,9/1/21,11/5/24,"",false,,,false,false,9/2/21 20:04,"",https://emersonpolling.reportablenews.com/pr/september-national-poll-americans-say-us-lost-war-in-afghanistan-blame-bush,general,8914,DeSantis,16646,Ron DeSantis,REP,35.6
144235,75617,2024,Florida,1357,St. Pete Polls,"","",St. Pete Polls,314,St. Pete Polls,B+,2068,rv,rv,IVR,U.S. President,0,,8/16/21,8/17/21,11/5/24,"",false,,,false,false,8/18/21 09:04,"",https://floridapolitics.com/wp-content/uploads/2021/08/Poll-of-Rubio-vs.-Demings.pdf,general,8778,Biden,19368,Joe Biden,DEM,48.0
144235,75617,2024,Florida,1357,St. Pete Polls,"","",St. Pete Polls,314,St. Pete Polls,B+,2068,rv,rv,IVR,U.S. President,0,,8/16/21,8/17/21,11/5/24,"",false,,,false,false,8/18/21 09:04,"",https://floridapolitics.com/wp-content/uploads/2021/08/Poll-of-Rubio-vs.-Demings.pdf,general,8778,Trump Sr.,16651,Donald Trump,REP,47.4
144254,75622,2024,,399,Rasmussen Reports/Pulse Opinion Research,"","",Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,1000,lv,lv,IVR/Online,U.S. President,0,,8/16/21,8/17/21,11/5/24,"",false,,,false,false,8/18/21 11:44,"",https://www.rasmussenreports.com/public_content/politics/general_politics/august_2021/election_regrets_most_wouldn_t_vote_to_reelect_biden,general,8914,Biden,19368,Joe Biden,DEM,37.0
