question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct
148820,77158,2021,New Jersey,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,1085,lv,lv,IVR/Online/Text/Live Phone,Governor,0,,10/29/21,10/31/21,11/2/21,"",false,REP,,false,false,11/1/21 13:40,"",https://www.thetrafalgargroup.org/news/nj-gov-gen-1101/,general,8988,Ciattarelli,20856,Jack M. Ciattarelli,REP,45.2
148813,77152,2021,Virginia,235,Opinion Savvy/InsiderAdvantage,1736,Fox 5 DC,InsiderAdvantage,243,Opinion Savvy/InsiderAdvantage,B,500,lv,lv,IVR/Live Phone,Governor,0,,10/27/21,10/30/21,11/2/21,"",false,,,false,false,11/1/21 09:36,"",https://www.fox5dc.com/news/youngkin-ahead-of-mcauliffe-in-fox-5-exclusive-poll-of-virginias-gubernatorial-race,general,8989,McAuliffe,21377,Terry R. McAuliffe,DEM,45.0
148813,77152,2021,Virginia,235,Opinion Savvy/InsiderAdvantage,1736,Fox 5 DC,InsiderAdvantage,243,Opinion Savvy/InsiderAdvantage,B,500,lv,lv,IVR/Live Phone,Governor,0,,10/27/21,10/30/21,11/2/21,"",false,,,false,false,11/1/21 09:36,"",https://www.fox5dc.com/news/youngkin-ahead-of-mcauliffe-in-fox-5-exclusive-poll-of-virginias-gubernatorial-race,general,8989,Youngkin,21376,Glenn Youngkin,REP,47.0
148813,77152,2021,Virginia,235,Opinion Savvy/InsiderAdvantage,1736,Fox 5 DC,InsiderAdvantage,243,Opinion Savvy/InsiderAdvantage,B,500,lv,lv,IVR/Live Phone,Governor,0,,10/27/21,10/30/21,11/2/21,"",false,,,false,false,11/1/21 09:36,"",https://www.fox5dc.com/news/youngkin-ahead-of-mcauliffe-in-fox-5-exclusive-poll-of-virginias-gubernatorial-race,general,8989,Blanding,28573,Princess Blanding,OTH,2.0
148772,77144,2021,Virginia,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,611,lv,lv,Online/Text,Governor,0,,10/27/21,10/29/21,11/2/21,"",false,,,false,false,10/29/21 15:09,"",https://echeloninsights.com/in-the-news/vagov/,general,8989,McAuliffe,21377,Terry R. McAuliffe,DEM,46.0
148772,77144,2021,Virginia,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,611,lv,lv,Online/Text,Governor,0,,10/27/21,10/29/21,11/2/21,"",false,,,false,false,10/29/21 15:09,"",https://echeloninsights.com/in-the-news/vagov/,general,8989,Youngkin,21376,Glenn Youngkin,REP,49.0
148772,77144,2021,Virginia,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,611,lv,lv,Online/Text,Governor,0,,10/27/21,10/29/21,11/2/21,"",false,,,false,false,10/29/21 15:09,"",https://echeloninsights.com/in-the-news/vagov/,general,8989,Blanding,28573,Princess Blanding,OTH,2.0
148771,77143,2021,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,823,rv,rv,Live Phone/Text,Governor,0,,10/23/21,10/28/21,11/2/21,"",false,,,false,false,10/29/21 14:06,"",https://www.fdu.edu/news/murphy-retains-lead-builds-momentum-among-independents/,general,8988,Murphy,20855,Philip Murphy,DEM,53.0
148771,77143,2021,New Jersey,149,Fairleigh Dickinson University (PublicMind),"","",Fairleigh Dickinson University (PublicMind),92,Fairleigh Dickinson University (PublicMind),A/B,823,rv,rv,Live Phone/Text,Governor,0,,10/23/21,10/28/21,11/2/21,"",false,,,false,false,10/29/21 14:06,"",https://www.fdu.edu/news/murphy-retains-lead-builds-momentum-among-independents/,general,8988,Ciattarelli,20856,Jack M. Ciattarelli,REP,44.0
148790,77148,2021,Virginia,415,Roanoke College,"","",Roanoke College,292,Roanoke College,B/C,571,lv,lv,Live Phone,Governor,0,,10/14/21,10/28/21,11/2/21,"",false,,,false,false,10/30/21 10:58,"",https://www.roanoke.edu/about/news/rc_poll_politics_oct_2021,general,8989,McAuliffe,21377,Terry R. McAuliffe,DEM,48.0
148790,77148,2021,Virginia,415,Roanoke College,"","",Roanoke College,292,Roanoke College,B/C,571,lv,lv,Live Phone,Governor,0,,10/14/21,10/28/21,11/2/21,"",false,,,false,false,10/30/21 10:58,"",https://www.roanoke.edu/about/news/rc_poll_politics_oct_2021,general,8989,Youngkin,21376,Glenn Youngkin,REP,47.0
148790,77148,2021,Virginia,415,Roanoke College,"","",Roanoke College,292,Roanoke College,B/C,571,lv,lv,Live Phone,Governor,0,,10/14/21,10/28/21,11/2/21,"",false,,,false,false,10/30/21 10:58,"",https://www.roanoke.edu/about/news/rc_poll_politics_oct_2021,general,8989,Blanding,28573,Princess Blanding,OTH,1.0
148748,77137,2021,Virginia,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A,1212,rv,rv,Live Phone,Governor,0,,10/24/21,10/27/21,11/2/21,"",false,,,false,false,10/28/21 20:59,"",https://static.foxnews.com/foxnews.com/content/uploads/2021/10/Fox_October-24-27_Virginia_Topline_October-28-Release.pdf,general,8989,McAuliffe,21377,Terry R. McAuliffe,DEM,47.0
148748,77137,2021,Virginia,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A,1212,rv,rv,Live Phone,Governor,0,,10/24/21,10/27/21,11/2/21,"",false,,,false,false,10/28/21 20:59,"",https://static.foxnews.com/foxnews.com/content/uploads/2021/10/Fox_October-24-27_Virginia_Topline_October-28-Release.pdf,general,8989,Youngkin,21376,Glenn Youngkin,REP,48.0
148749,77137,2021,Virginia,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A,1015,lv,lv,Live Phone,Governor,0,,10/24/21,10/27/21,11/2/21,"",false,,,false,false,10/28/21 21:00,"",https://static.foxnews.com/foxnews.com/content/uploads/2021/10/Fox_October-24-27_Virginia_Topline_October-28-Release.pdf,general,8989,McAuliffe,21377,Terry R. McAuliffe,DEM,45.0
148749,77137,2021,Virginia,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A,1015,lv,lv,Live Phone,Governor,0,,10/24/21,10/27/21,11/2/21,"",false,,,false,false,10/28/21 21:00,"",https://static.foxnews.com/foxnews.com/content/uploads/2021/10/Fox_October-24-27_Virginia_Topline_October-28-Release.pdf,general,8989,Youngkin,21376,Glenn Youngkin,REP,53.0
148889,77162,2022,Alaska,242,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,969,rv,rv,Live Phone,Governor,0,,10/22/21,10/27/21,11/8/22,"",false,,,false,false,11/3/21 09:45,"",https://twitter.com/IvanMoore1/status/1455647252404314117?s=20,general,8953,Gara,28698,Les Gara,DEM,22.0
148889,77162,2022,Alaska,242,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,969,rv,rv,Live Phone,Governor,0,,10/22/21,10/27/21,11/8/22,"",false,,,false,false,11/3/21 09:45,"",https://twitter.com/IvanMoore1/status/1455647252404314117?s=20,general,8953,Dunleavy,28699,Mike J. Dunleavy,REP,43.0
148889,77162,2022,Alaska,242,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,969,rv,rv,Live Phone,Governor,0,,10/22/21,10/27/21,11/8/22,"",false,,,false,false,11/3/21 09:45,"",https://twitter.com/IvanMoore1/status/1455647252404314117?s=20,general,8953,Von Imhof,28700,Natasha A. Von Imhof,REP,8.0
148889,77162,2022,Alaska,242,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,969,rv,rv,Live Phone,Governor,0,,10/22/21,10/27/21,11/8/22,"",false,,,false,false,11/3/21 09:45,"",https://twitter.com/IvanMoore1/status/1455647252404314117?s=20,general,8953,Walker,28701,Bill Walker,IND,28.0
148890,77162,2022,Alaska,242,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,969,rv,rv,Live Phone,Governor,0,,10/22/21,10/27/21,11/8/22,"",false,,,false,true,11/3/21 09:45,"",https://twitter.com/IvanMoore1/status/1455647252404314117?s=20,general,8953,Gara,28698,Les Gara,DEM,24.0
148890,77162,2022,Alaska,242,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,969,rv,rv,Live Phone,Governor,0,,10/22/21,10/27/21,11/8/22,"",false,,,false,true,11/3/21 09:45,"",https://twitter.com/IvanMoore1/status/1455647252404314117?s=20,general,8953,Dunleavy,28699,Mike J. Dunleavy,REP,46.0
148890,77162,2022,Alaska,242,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,969,rv,rv,Live Phone,Governor,0,,10/22/21,10/27/21,11/8/22,"",false,,,false,true,11/3/21 09:45,"",https://twitter.com/IvanMoore1/status/1455647252404314117?s=20,general,8953,Walker,28701,Bill Walker,IND,30.0
148891,77162,2022,Alaska,242,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,969,rv,rv,Live Phone,Governor,0,,10/22/21,10/27/21,11/8/22,"",false,,,false,true,11/3/21 09:45,"",https://twitter.com/IvanMoore1/status/1455647252404314117?s=20,general,8953,Dunleavy,28699,Mike J. Dunleavy,REP,49.5
148891,77162,2022,Alaska,242,Alaska Survey Research,"","",Alaska Survey Research,155,Alaska Survey Research,B/C,969,rv,rv,Live Phone,Governor,0,,10/22/21,10/27/21,11/8/22,"",false,,,false,true,11/3/21 09:45,"",https://twitter.com/IvanMoore1/status/1455647252404314117?s=20,general,8953,Walker,28701,Bill Walker,IND,50.5
148821,77159,2021,New Jersey,424,Rutgers University,"","",Rutgers University,295,Rutgers University,B/C,901,rv,rv,Live Phone,Governor,0,,10/21/21,10/27/21,11/2/21,"",false,,,false,false,11/1/21 13:42,"",https://eagletonpoll.rutgers.edu/wp-content/uploads/2021/11/Rutgers-Eagleton-Poll-NJ-Gov-Election-11.1.21.docx-1.pdf,general,8988,Murphy,20855,Philip Murphy,DEM,50.0
148821,77159,2021,New Jersey,424,Rutgers University,"","",Rutgers University,295,Rutgers University,B/C,901,rv,rv,Live Phone,Governor,0,,10/21/21,10/27/21,11/2/21,"",false,,,false,false,11/1/21 13:42,"",https://eagletonpoll.rutgers.edu/wp-content/uploads/2021/11/Rutgers-Eagleton-Poll-NJ-Gov-Election-11.1.21.docx-1.pdf,general,8988,Ciattarelli,20856,Jack M. Ciattarelli,REP,42.0
148816,77154,2022,Texas,407,Rice University,1428,Texas Hispanic Policy Foundation,Rice University,286,Rice University,B/C,1402,rv,rv,Online,Governor,0,,10/14/21,10/27/21,11/8/22,"",false,,,false,false,11/1/21 10:24,"",https://www.txhpf.org/wp-content/uploads/2021/11/TxHPF-2022gubernatorialelection.pdf,general,8984,O'Rourke,28252,Beto O'Rourke,DEM,42.0
148816,77154,2022,Texas,407,Rice University,1428,Texas Hispanic Policy Foundation,Rice University,286,Rice University,B/C,1402,rv,rv,Online,Governor,0,,10/14/21,10/27/21,11/8/22,"",false,,,false,false,11/1/21 10:24,"",https://www.txhpf.org/wp-content/uploads/2021/11/TxHPF-2022gubernatorialelection.pdf,general,8984,Abbott,19215,Gregory W. Abbott,REP,43.0
148816,77154,2022,Texas,407,Rice University,1428,Texas Hispanic Policy Foundation,Rice University,286,Rice University,B/C,1402,rv,rv,Online,Governor,0,,10/14/21,10/27/21,11/8/22,"",false,,,false,false,11/1/21 10:24,"",https://www.txhpf.org/wp-content/uploads/2021/11/TxHPF-2022gubernatorialelection.pdf,general,8984,Behrman,28695,Daniel Behrman,LIB,2.0
148816,77154,2022,Texas,407,Rice University,1428,Texas Hispanic Policy Foundation,Rice University,286,Rice University,B/C,1402,rv,rv,Online,Governor,0,,10/14/21,10/27/21,11/8/22,"",false,,,false,false,11/1/21 10:24,"",https://www.txhpf.org/wp-content/uploads/2021/11/TxHPF-2022gubernatorialelection.pdf,general,8984,Barrios,28696,Delilah Barrios,GRE,1.0
148817,77154,2022,Texas,407,Rice University,1428,Texas Hispanic Policy Foundation,Rice University,286,Rice University,B/C,1402,rv,rv,Online,Governor,0,,10/14/21,10/27/21,11/8/22,"",false,,,false,false,11/1/21 10:24,"",https://www.txhpf.org/wp-content/uploads/2021/11/TxHPF-2022gubernatorialelection.pdf,general,8984,O'Rourke,28252,Beto O'Rourke,DEM,37.0
148817,77154,2022,Texas,407,Rice University,1428,Texas Hispanic Policy Foundation,Rice University,286,Rice University,B/C,1402,rv,rv,Online,Governor,0,,10/14/21,10/27/21,11/8/22,"",false,,,false,false,11/1/21 10:24,"",https://www.txhpf.org/wp-content/uploads/2021/11/TxHPF-2022gubernatorialelection.pdf,general,8984,Abbott,19215,Gregory W. Abbott,REP,40.0
148817,77154,2022,Texas,407,Rice University,1428,Texas Hispanic Policy Foundation,Rice University,286,Rice University,B/C,1402,rv,rv,Online,Governor,0,,10/14/21,10/27/21,11/8/22,"",false,,,false,false,11/1/21 10:24,"",https://www.txhpf.org/wp-content/uploads/2021/11/TxHPF-2022gubernatorialelection.pdf,general,8984,McConaughey,28694,Matthew David McConaughey,IND,9.0
148817,77154,2022,Texas,407,Rice University,1428,Texas Hispanic Policy Foundation,Rice University,286,Rice University,B/C,1402,rv,rv,Online,Governor,0,,10/14/21,10/27/21,11/8/22,"",false,,,false,false,11/1/21 10:24,"",https://www.txhpf.org/wp-content/uploads/2021/11/TxHPF-2022gubernatorialelection.pdf,general,8984,Behrman,28695,Daniel Behrman,LIB,1.0
148817,77154,2022,Texas,407,Rice University,1428,Texas Hispanic Policy Foundation,Rice University,286,Rice University,B/C,1402,rv,rv,Online,Governor,0,,10/14/21,10/27/21,11/8/22,"",false,,,false,false,11/1/21 10:24,"",https://www.txhpf.org/wp-content/uploads/2021/11/TxHPF-2022gubernatorialelection.pdf,general,8984,Barrios,28696,Delilah Barrios,GRE,1.0
148752,77140,2021,Virginia,1460,ABC News/The Washington Post,"","",The Washington Post/George Mason University,3,ABC News/The Washington Post,A+,918,lv,lv,Live Phone,Governor,0,,10/20/21,10/26/21,11/2/21,"",false,,,false,false,10/29/21 10:52,"",https://www.washingtonpost.com/dc-md-va/2021/10/29/virginia-governors-race-poll/,general,8989,McAuliffe,21377,Terry R. McAuliffe,DEM,49.0
148752,77140,2021,Virginia,1460,ABC News/The Washington Post,"","",The Washington Post/George Mason University,3,ABC News/The Washington Post,A+,918,lv,lv,Live Phone,Governor,0,,10/20/21,10/26/21,11/2/21,"",false,,,false,false,10/29/21 10:52,"",https://www.washingtonpost.com/dc-md-va/2021/10/29/virginia-governors-race-poll/,general,8989,Youngkin,21376,Glenn Youngkin,REP,48.0
148753,77140,2021,Virginia,1460,ABC News/The Washington Post,"","",The Washington Post/George Mason University,3,ABC News/The Washington Post,A+,1107,rv,rv,Live Phone,Governor,0,,10/20/21,10/26/21,11/2/21,"",false,,,false,false,10/29/21 10:52,"",https://www.washingtonpost.com/dc-md-va/2021/10/29/virginia-governors-race-poll/,general,8989,McAuliffe,21377,Terry R. McAuliffe,DEM,49.0
148753,77140,2021,Virginia,1460,ABC News/The Washington Post,"","",The Washington Post/George Mason University,3,ABC News/The Washington Post,A+,1107,rv,rv,Live Phone,Governor,0,,10/20/21,10/26/21,11/2/21,"",false,,,false,false,10/29/21 10:52,"",https://www.washingtonpost.com/dc-md-va/2021/10/29/virginia-governors-race-poll/,general,8989,Youngkin,21376,Glenn Youngkin,REP,45.0
148733,77135,2021,New Jersey,914,Stockton University,"","",Stockton University,317,Stockton University,A/B,522,lv,lv,Live Phone,Governor,0,,10/17/21,10/26/21,11/2/21,"",false,,,false,false,10/28/21 11:43,"",https://stockton.edu/hughes-center/polling/documents/2021-1028-stockton-poll-shows-murphy-maintains-lead-over-ciattarelli.pdf,general,8988,Murphy,20855,Philip Murphy,DEM,50.0
148733,77135,2021,New Jersey,914,Stockton University,"","",Stockton University,317,Stockton University,A/B,522,lv,lv,Live Phone,Governor,0,,10/17/21,10/26/21,11/2/21,"",false,,,false,false,10/28/21 11:43,"",https://stockton.edu/hughes-center/polling/documents/2021-1028-stockton-poll-shows-murphy-maintains-lead-over-ciattarelli.pdf,general,8988,Ciattarelli,20856,Jack M. Ciattarelli,REP,41.0
148626,77052,2021,New Jersey,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A,1000,rv,rv,Live Phone,Governor,0,,10/21/21,10/25/21,11/2/21,"",false,,,false,false,10/27/21 11:19,"",https://www.monmouth.edu/polling-institute/reports/monmouthpoll_NJ_102721/,general,8988,Murphy,20855,Philip Murphy,DEM,50.0
148626,77052,2021,New Jersey,320,Monmouth University,"","",Monmouth University,215,Monmouth University,A,1000,rv,rv,Live Phone,Governor,0,,10/21/21,10/25/21,11/2/21,"",false,,,false,false,10/27/21 11:19,"",https://www.monmouth.edu/polling-institute/reports/monmouthpoll_NJ_102721/,general,8988,Ciattarelli,20856,Jack M. Ciattarelli,REP,39.0
148598,77049,2021,Virginia,94,Christopher Newport University,"","",Christopher Newport University,50,Christopher Newport University,A/B,944,lv,lv,Live Phone,Governor,0,,10/17/21,10/25/21,11/2/21,"",false,,,false,false,10/27/21 08:37,"",https://cnu.edu/wasoncenter/surveys/archive/2021-10-27.html,general,8989,McAuliffe,21377,Terry R. McAuliffe,DEM,49.0
148598,77049,2021,Virginia,94,Christopher Newport University,"","",Christopher Newport University,50,Christopher Newport University,A/B,944,lv,lv,Live Phone,Governor,0,,10/17/21,10/25/21,11/2/21,"",false,,,false,false,10/27/21 08:37,"",https://cnu.edu/wasoncenter/surveys/archive/2021-10-27.html,general,8989,Youngkin,21376,Glenn Youngkin,REP,48.0
148598,77049,2021,Virginia,94,Christopher Newport University,"","",Christopher Newport University,50,Christopher Newport University,A/B,944,lv,lv,Live Phone,Governor,0,,10/17/21,10/25/21,11/2/21,"",false,,,false,false,10/27/21 08:37,"",https://cnu.edu/wasoncenter/surveys/archive/2021-10-27.html,general,8989,Blanding,28573,Princess Blanding,OTH,1.0
146816,77036,2021,Virginia,458,Suffolk University,135,USA Today,Suffolk University,323,Suffolk University,B+,500,lv,lv,Live Phone,Governor,0,,10/21/21,10/24/21,11/2/21,"",false,,,false,false,10/26/21 08:44,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2021/10_26_2021_marginals.pdf?la=en&hash=C18DD5B48B481336D2DC949F917376F13E0F8BE2,general,8989,McAuliffe,21377,Terry R. McAuliffe,DEM,45.6
146816,77036,2021,Virginia,458,Suffolk University,135,USA Today,Suffolk University,323,Suffolk University,B+,500,lv,lv,Live Phone,Governor,0,,10/21/21,10/24/21,11/2/21,"",false,,,false,false,10/26/21 08:44,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2021/10_26_2021_marginals.pdf?la=en&hash=C18DD5B48B481336D2DC949F917376F13E0F8BE2,general,8989,Youngkin,21376,Glenn Youngkin,REP,45.2
146816,77036,2021,Virginia,458,Suffolk University,135,USA Today,Suffolk University,323,Suffolk University,B+,500,lv,lv,Live Phone,Governor,0,,10/21/21,10/24/21,11/2/21,"",false,,,false,false,10/26/21 08:44,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/other-states/2021/10_26_2021_marginals.pdf?la=en&hash=C18DD5B48B481336D2DC949F917376F13E0F8BE2,general,8989,Blanding,28573,Princess Blanding,OTH,1.8
146815,77035,2021,Virginia,1102,Emerson College,1185,Nexstar,Emerson College,88,Emerson College,A-,875,lv,lv,IVR/Online/Text,Governor,0,,10/22/21,10/23/21,11/2/21,"",false,,,false,false,10/25/21 16:05,"",https://emersonpolling.reportablenews.com/pr/virginia-2021-poll-points-to-photo-finish-in-governor-s-race,general,8989,McAuliffe,21377,Terry R. McAuliffe,DEM,49.4
146815,77035,2021,Virginia,1102,Emerson College,1185,Nexstar,Emerson College,88,Emerson College,A-,875,lv,lv,IVR/Online/Text,Governor,0,,10/22/21,10/23/21,11/2/21,"",false,,,false,false,10/25/21 16:05,"",https://emersonpolling.reportablenews.com/pr/virginia-2021-poll-points-to-photo-finish-in-governor-s-race,general,8989,Youngkin,21376,Glenn Youngkin,REP,48.5
146815,77035,2021,Virginia,1102,Emerson College,1185,Nexstar,Emerson College,88,Emerson College,A-,875,lv,lv,IVR/Online/Text,Governor,0,,10/22/21,10/23/21,11/2/21,"",false,,,false,false,10/25/21 16:05,"",https://emersonpolling.reportablenews.com/pr/virginia-2021-poll-points-to-photo-finish-in-governor-s-race,general,8989,Blanding,28573,Princess Blanding,OTH,2.0
146810,77033,2022,Connecticut,383,Public Policy Polling,1732,Democrats For Education Reform Connecticut,Public Policy Polling,263,Public Policy Polling,A-,729,lv,lv,IVR/Text,Governor,0,,10/21/21,10/22/21,11/8/22,"",false,DEM,,false,false,10/25/21 15:52,"",https://f618d851-8e74-4de9-9eb1-372f70db03ee.usrfiles.com/ugd/f618d8_eb2810e2d6bb44caaae54a181150ea70.pdf,general,8958,Lamont,28689,Ned Lamont,DEM,52.0
146810,77033,2022,Connecticut,383,Public Policy Polling,1732,Democrats For Education Reform Connecticut,Public Policy Polling,263,Public Policy Polling,A-,729,lv,lv,IVR/Text,Governor,0,,10/21/21,10/22/21,11/8/22,"",false,DEM,,false,false,10/25/21 15:52,"",https://f618d851-8e74-4de9-9eb1-372f70db03ee.usrfiles.com/ugd/f618d8_eb2810e2d6bb44caaae54a181150ea70.pdf,general,8958,Stefanowski,28690,Bob Stefanowski,REP,36.0
146811,77033,2022,Connecticut,383,Public Policy Polling,1732,Democrats For Education Reform Connecticut,Public Policy Polling,263,Public Policy Polling,A-,729,lv,lv,IVR/Text,Governor,0,,10/21/21,10/22/21,11/8/22,"",false,DEM,,false,false,10/25/21 15:53,"",https://f618d851-8e74-4de9-9eb1-372f70db03ee.usrfiles.com/ugd/f618d8_eb2810e2d6bb44caaae54a181150ea70.pdf,general,8958,Lamont,28689,Ned Lamont,DEM,52.0
146811,77033,2022,Connecticut,383,Public Policy Polling,1732,Democrats For Education Reform Connecticut,Public Policy Polling,263,Public Policy Polling,A-,729,lv,lv,IVR/Text,Governor,0,,10/21/21,10/22/21,11/8/22,"",false,DEM,,false,false,10/25/21 15:53,"",https://f618d851-8e74-4de9-9eb1-372f70db03ee.usrfiles.com/ugd/f618d8_eb2810e2d6bb44caaae54a181150ea70.pdf,general,8958,Klarides,28691,Themis Klarides,REP,32.0
148750,77138,2021,Virginia,1497,co/efficient,1735,Winsome Sears,co/efficient,514,co/efficient,B/C,785,lv,lv,IVR/Text,Governor,0,,10/20/21,10/21/21,11/2/21,"",false,REP,,false,false,10/28/21 21:09,"",https://www.washingtonexaminer.com/news/glenn-youngkin-terry-mcaulifffe-poll-lead-virginia-4-points,general,8989,McAuliffe,21377,Terry R. McAuliffe,DEM,43.0
148750,77138,2021,Virginia,1497,co/efficient,1735,Winsome Sears,co/efficient,514,co/efficient,B/C,785,lv,lv,IVR/Text,Governor,0,,10/20/21,10/21/21,11/2/21,"",false,REP,,false,false,10/28/21 21:09,"",https://www.washingtonexaminer.com/news/glenn-youngkin-terry-mcaulifffe-poll-lead-virginia-4-points,general,8989,Youngkin,21376,Glenn Youngkin,REP,47.0
